,Topic,ID,FunctionValue,Label
96,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""HE"",""countryAbbreviation"":""D"",""street"":""Kornmarkt"",""housenumber"":""10"",""city"":""Frankfurt am Main"",""zipCode"":""60311"",""poiName"":""<span class=\""text-highlight\"">Parkhaus</span> <span class=\""text-highlight\"">Hauptwache</span>"",""country"":""Deutschland}}",navi/Start/Address
95,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""HE"",""countryAbbreviation"":""D"",""street"":""Töngesgasse"",""housenumber"":""8"",""city"":""Frankfurt am Main"",""zipCode"":""60311"",""poiName"":""<span class=\""text-highlight\"">Parkhaus</span> Konstabler"",""country"":""Deutschland}}",navi/Start/Address
82,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/2eaa68a4-ede1-4795-9361-952183e7f33b', 'id': '2eaa68a4-ede1-4795-9361-952183e7f33b', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Industriestraße 1', 'name': '', 'poiId': 'a3abc812-fb79-43a7-b21d-6a804c749424', 'city': 'Mörfelden-Walldorf', 'coordinates': {'latitude': 596275916.0, 'latitudeDegree': 49.97927, 'longitude': 102384747.0, 'longitudeDegree': 8.5817}}",navi/Start/Address
80,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/97c8acda-3e57-465d-95c4-5186d4b68594', 'id': '97c8acda-3e57-465d-95c4-5186d4b68594', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Industriestraße 1', 'name': '', 'poiId': 'a3abc812-fb79-43a7-b21d-6a804c749424', 'city': 'Mörfelden-Walldorf', 'coordinates': {'latitude': 596275916.0, 'latitudeDegree': 49.97927, 'longitude': 102384747.0, 'longitudeDegree': 8.5817}}",navi/Start/Address
78,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Im Prüfling 23, Frankfurt am Main",navi/Start/Address
62,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Bahnhofplatz 400, Ulm",navi/Start/Address
55,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Aying</span>"",""zipCode"":""85653"",""country"":""Deutschland}}",navi/Start/Address
53,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Bayerstraße"",""housenumber"":""37"",""city"":""München"",""zipCode"":""80335"",""cityPart"":""Ludwigsvorstadt"",""poiName"":""<span class=\""text-highlight\"">Aloft</span> Hotels"",""country"":""Deutschland"",""poiCategoryName"":""Hotel"",""poiCategory"":""Hotel"",""poiNameCategory"":""<span class=\""text-highlight\"">Aloft</span> Hotels (Hotel)}}",navi/Start/Address
39,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Schwandener</span> Straße"",""housenumber"":""<span class=\""text-highlight\"">10</span>"",""city"":""Blaichach"",""zipCode"":""87544"",""cityPart"":""Ettensberg"",""country"":""Deutschland}}",navi/Start/Address
30,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Hörnerweg 1, Ofterschwang",navi/Start/Address
35,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/81d910d9-2944-4a3f-bfec-17b65c9a46f5', 'state': 'Baden-Württemberg', 'id': '81d910d9-2944-4a3f-bfec-17b65c9a46f5', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
1578,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Ulm</span>"",""zipCode"":""89073"",""country"":""Deutschland}}",navi/Start/Address
1568,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""city"":""Sonnenbühl"",""zipCode"":""72820"",""poiName"":""<span class=\""text-highlight\"">Trauml&#8205;</span>and auf der Bärenhöhle"",""country"":""Deutschland}}",navi/Start/Address
1540,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Hopfenburg 12, Münsingen",navi/Start/Address
502,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""city"":""Bad Teinach-Zavelstein"",""zipCode"":""75385"",""poiName"":""Lautenbachhof - Udo Sarholz"",""country"":""Deutschland}}",navi/Start/Address
447,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/fb1ea734-b2ae-4456-bca6-9b90b6f3ec8d', 'state': 'Baden-Württemberg', 'id': 'fb1ea734-b2ae-4456-bca6-9b90b6f3ec8d', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
411,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Vukovarska ul. 9, Trogir",navi/Start/Address
410,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/ad4e0b31-06e4-43b8-97d6-b7a6c58f8402', 'state': 'Baden-Württemberg', 'id': 'ad4e0b31-06e4-43b8-97d6-b7a6c58f8402', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
408,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Splitsko-dalmatinska županija"",""countryAbbreviation"":""HR"",""street"":""Vukovarska ul."",""housenumber"":""9"",""city"":""Trogir"",""zipCode"":""21220"",""poiName"":""<span class=\""text-highlight\"">Piccolo</span> <span class=\""text-highlight\"">Ponte</span>"",""country"":""Kroatien}}",navi/Start/Address
383,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/621c1fd0-0559-4b84-ac38-0de6aadc284f', 'state': 'Baden-Württemberg', 'id': '621c1fd0-0559-4b84-ac38-0de6aadc284f', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
359,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Epplestraße"",""housenumber"":""23"",""city"":""Stuttgart"",""zipCode"":""70597"",""poiName"":""<span class=\""text-highlight\"">Sport</span> Katzmaier GmbH <span class=\""text-highlight\"">Sport&#8205;</span>artikel"",""country"":""Deutschland}}",navi/Start/Address
346,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/cfe64c18-2db1-4205-92fe-0a6be7a932de', 'state': 'Baden-Württemberg', 'id': 'cfe64c18-2db1-4205-92fe-0a6be7a932de', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
297,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""K4998 1"",""city"":""Hartheim am Rhein"",""zipCode"":""79258"",""poiName"":""E.ON Autohof Bremgarten UFC 1 (175kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""E.ON Autohof Bremgarten UFC 1 (175kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
296,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""BAB 5"",""city"":""Schallstadt"",""zipCode"":""79227"",""poiName"":""E.ON A5 Autobahnraststätte Breisgau Ost (50kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""E.ON A5 Autobahnraststätte Breisgau Ost (50kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
295,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""BAB 5"",""city"":""Freiburg im Breisgau"",""zipCode"":""79108"",""poiName"":""E.ON A5 Raststätte Schauinsland West (50kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""E.ON A5 Raststätte Schauinsland West (50kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
293,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Lustgartenstraße"",""housenumber"":""5"",""city"":""Weil am Rhein"",""zipCode"":""79576"",""poiName"":""EnBW A5 Deutscher Rasthof Weil am Rhein 1 (100kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""EnBW A5 Deutscher Rasthof Weil am Rhein 1 (100kW) (HPC Laden)}}",navi/Start/Address
544,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/0c762fff-ac47-4749-bc20-20d2d067540c', 'state': 'Baden-Württemberg', 'id': '0c762fff-ac47-4749-bc20-20d2d067540c', 'countryAbbreviation': 'D', 'street': 'Im Steinbergle', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Leonberg', 'coordinates': {'latitude': 582244573.0, 'latitudeDegree': 48.803177, 'longitude': 107722040.0, 'longitudeDegree': 9.02915}}",navi/Start/Address
289,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Stockfeld"",""housenumber"":""2"",""city"":""Mahlberg"",""zipCode"":""77972"",""poiName"":""<span class=\""text-highlight\"">ION&#8205;</span>ITY <span class=\""text-highlight\"">A5</span> Mahlberg Ost (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">ION&#8205;</span>ITY <span class=\""text-highlight\"">A5</span> Mahlberg Ost (350kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
257,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/1e7e205f-bf86-406d-8b0f-77394ec3382a', 'state': 'Baden-Württemberg', 'id': '1e7e205f-bf86-406d-8b0f-77394ec3382a', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
39,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/31f96df1-15e7-4c4c-9378-c62b4b802bc1', 'state': 'Baden-Württemberg', 'id': '31f96df1-15e7-4c4c-9378-c62b4b802bc1', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
192,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Steinbeisstr."",""housenumber"":""1"",""city"":""Leonberg"",""zipCode"":""71229"",""poiName"":""EnBW Steinbeisstraße DM drogerie markt (50kW)"",""poiCategoryName"":""DC Laden"",""poiCategory"":""DC Laden"",""poiNameCategory"":""EnBW Steinbeisstraße DM drogerie markt (50kW) (DC Laden)}}",navi/Start/Address
178,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/84cb2515-2925-4751-82e3-d045c4db295d', 'state': 'Baden-Württemberg', 'id': '84cb2515-2925-4751-82e3-d045c4db295d', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
164,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Breisach</span> <span class=\""text-highlight\"">am</span> <span class=\""text-highlight\"">Rhein</span>"",""zipCode"":""79206"",""country"":""Deutschland}}",navi/Start/Address
158,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Faulerstraße 1, Freiburg im Breisgau",navi/Start/Address
141,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Schloßmattenstraße"",""housenumber"":""5"",""city"":""Bötzingen"",""zipCode"":""79268"",""cityPart"":""Oberschaffhausen"",""poiName"":""<span class=\""text-highlight\"">REWE</span>"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">REWE</span>"",""poiCategory"":""<span class=\""text-highlight\"">REWE</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">REWE</span> (<span class=\""text-highlight\"">REWE</span>)}}",navi/Start/Address
126,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Bö&#8205;</span>tzingen"",""zipCode"":""79268"",""country"":""Deutschland}}",navi/Start/Address
125,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Wurzelbrunnenstraße 7, Ihringen",navi/Start/Address
120,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Basel-Stadt"",""countryAbbreviation"":""CH"",""city"":""<span class=\""text-highlight\"">Riehen</span>"",""zipCode"":""4125"",""country"":""Schweiz}}",navi/Start/Address
85,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Im Steinbergle 3, Leonberg",navi/Start/Address
74,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/2e815a37-4341-4abc-87f4-7407b262ee8a', 'state': 'Baden-Württemberg', 'id': '2e815a37-4341-4abc-87f4-7407b262ee8a', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
288,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Hoher Rain"",""housenumber"":""1"",""city"":""Denkendorf"",""zipCode"":""73770"",""poiName"":""<span class=\""text-highlight\"">ION&#8205;</span>ITY Denkendorf Nord (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Schnellladen</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">ION&#8205;</span>ITY Denkendorf Nord (350kW) (<span class=\""text-highlight\"">Schnellladen</span>)}}",navi/Start/Address
563,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/475c0b76-f30f-4ba0-b50c-2d28afb39abe', 'state': 'Baden-Württemberg', 'id': '475c0b76-f30f-4ba0-b50c-2d28afb39abe', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
827,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d1e3dc95-37ff-4938-acf2-e7d491dba623', 'id': 'd1e3dc95-37ff-4938-acf2-e7d491dba623', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Schelmenwasenstr. 15', 'name': '', 'poiId': '3mUvLk1lN2JUaYh+4lDVJQ==', 'city': 'Stuttgart', 'coordinates': {'latitude': 581171913.0, 'latitudeDegree': 48.71327, 'longitude': 109364057.0, 'longitudeDegree': 9.16678}}",navi/Start/Address
829,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/cccf29fd-7745-4d0f-9f39-cff7bac34009', 'id': 'cccf29fd-7745-4d0f-9f39-cff7bac34009', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Schelmenwasenstr. 15', 'name': '', 'poiId': '3mUvLk1lN2JUaYh+4lDVJQ==', 'city': 'Stuttgart', 'coordinates': {'latitude': 581171913.0, 'latitudeDegree': 48.71327, 'longitude': 109364057.0, 'longitudeDegree': 9.16678}}",navi/Start/Address
1520,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Hopfenburg</span>"",""housenumber"":""12"",""city"":""Münsingen"",""zipCode"":""72525"",""poiName"":""<span class=\""text-highlight\"">Hofgut</span> <span class=\""text-highlight\"">Hopfenburg</span>"",""country"":""Deutschland}}",navi/Start/Address
1411,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/a1153813-e29e-42e8-ba07-49c47423bfcd', 'state': 'Baden-Württemberg', 'id': 'a1153813-e29e-42e8-ba07-49c47423bfcd', 'countryAbbreviation': 'D', 'street': 'Ginsterweg', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Stuttgart', 'coordinates': {'latitude': 581872221.0, 'latitudeDegree': 48.771965, 'longitude': 109852793.0, 'longitudeDegree': 9.20775}}",navi/Start/Address
1399,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Loyernstraße 4, Rutesheim",navi/Start/Address
1384,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Loyernstraße"",""housenumber"":""4"",""city"":""<span class=\""text-highlight\"">Rutesh&#8205;</span>eim"",""zipCode"":""71277"",""poiName"":""<span class=\""text-highlight\"">Holzwerk</span> <span class=\""text-highlight\"">Rutesh&#8205;</span>eim GmbH"",""country"":""Deutschland}}",navi/Start/Address
1221,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/fe1838de-91e8-4049-b1c6-dd6bdcd40082', 'state': 'Baden-Württemberg', 'id': 'fe1838de-91e8-4049-b1c6-dd6bdcd40082', 'street': 'Im Steinbergle', 'name': '', 'city': 'Leonberg', 'coordinates': {'latitude': 582244625.0, 'latitudeDegree': 48.80318, 'longitude': 107721364.0, 'longitudeDegree': 9.029}}",navi/Start/Address
